Id,R,Nome,Squadra,Qt.A,Qt.I,Diff.,FVM,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,xG,xAG,npxG,npxG+xAG,Sh,SoT,SoT%,Sh/90,SoT/90,Cmp,Att,Cmp%,PrgP,KP,PPA,PrgC,PrgR,SCA,SCA90,GCA,GCA90,Tkl,Int,Blocks,Tkl+Int,Clr,Err,Touches,Carries,Mis,Dis,CrdY,CrdR,MP_stats_keeper,Starts_stats_keeper,Min_stats_keeper,90s_stats_keeper,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,PSxG,PSxG/SoT,PSxG+/-,/90,PlayerScore,Score
6883,D,jean,Lecce,3,3,0,3,jean eudes aholou,ci CIV,MF,Angers,30.0,1994.0,26,26,1959,21.8,2,0,2,2,0,0,1.8,1.0,1.8,2.8,27,7,25.9,1.24,0.32,644,764,84.3,68,10,7,15,16,33,1.52,1,0.05,56,33,9,89,32,0,1032,495,32,15,7,0,,,,,,,,,,,,,,,,,,,,,,28.982373538448027,47.30769230769231
4510,A,leao,Milan,23,24,-1,210,rafael leao,pt POR,FW,Milan,25.0,1999.0,34,25,2323,25.8,8,8,16,8,0,0,7.6,8.4,7.6,15.9,66,29,43.9,2.56,1.12,630,849,74.2,93,58,51,123,262,113,4.38,16,0.62,16,6,27,22,4,0,1135,780,53,36,5,0,,,,,,,,,,,,,,,,,,,,,,42.446427228669215,46.92307692307692
2606,C,modric,Milan,13,12,1,42,luka modric,hr CRO,MF,Real Madrid,38.0,1985.0,35,17,1827,20.3,2,6,8,2,0,0,1.6,7.0,1.6,8.5,22,6,27.3,1.08,0.3,1724,1969,87.6,208,66,34,62,63,122,6.01,15,0.74,31,27,15,58,17,0,2124,1419,23,13,7,0,,,,,,,,,,,,,,,,,,,,,,46.702736747963264,46.92307692307692
5862,D,valeri,Parma,10,10,0,27,emanuele valeri,it ITA,DF,Parma,25.0,1998.0,35,34,2873,31.9,2,6,8,1,1,1,1.8,4.7,1.0,5.8,26,4,15.4,0.81,0.13,783,1193,65.6,93,36,31,79,109,75,2.35,10,0.31,51,29,26,80,103,4,1528,740,42,5,1,0,,,,,,,,,,,,,,,,,,,,,,30.93558457753654,46.92307692307692
4772,D,angelino,Roma,15,15,0,52,angelino,es ESP,DF,Roma,27.0,1997.0,38,36,3177,35.3,2,1,3,2,0,0,1.4,3.7,1.4,5.1,24,6,25.0,0.68,0.17,1544,1969,78.4,172,50,58,66,172,89,2.52,7,0.2,46,28,25,74,98,0,2266,1202,27,9,1,0,,,,,,,,,,,,,,,,,,,,,,37.4398194266717,46.92307692307692
2120,D,bastoni,Inter,17,16,1,76,alessandro bastoni,it ITA,DF,Inter,25.0,1999.0,32,30,2333,25.9,1,5,6,1,0,0,0.8,2.3,0.8,3.2,12,2,16.7,0.46,0.08,1966,2225,88.4,162,27,49,62,83,71,2.66,11,0.41,46,21,18,67,52,1,2446,1633,26,5,6,1,,,,,,,,,,,,,,,,,,,,,,39.82434259689946,46.92307692307692
6629,C,dele bashiru,Lazio,11,11,0,31,fisayo dele bashiru,ng NGA,"MF,FW",Lazio,23.0,2001.0,20,12,947,10.5,3,1,4,3,0,0,1.1,0.8,1.1,1.9,16,5,31.3,1.52,0.48,315,359,87.7,26,10,4,23,57,24,2.28,1,0.09,10,4,7,14,5,0,436,257,16,17,0,0,,,,,,,,,,,,,,,,,,,,,,44.858965349963974,46.53846153846154
4404,C,thorsby,Genoa,5,5,0,12,morten thorsby,no NOR,"MF,FW",Genoa,28.0,1996.0,30,22,1898,21.1,0,1,1,0,0,0,2.8,2.1,2.8,4.9,15,6,40.0,0.71,0.28,353,530,66.6,58,27,10,24,76,55,2.61,2,0.09,49,5,20,54,28,1,753,295,45,28,6,0,,,,,,,,,,,,,,,,,,,,,,37.95985111484201,46.53846153846154
6675,A,dovbyk,Roma,20,21,-1,70,artem dovbyk,ua UKR,FW,Roma,27.0,1997.0,32,27,2418,26.9,12,2,14,10,2,2,11.9,2.4,10.3,12.7,61,25,41.0,2.27,0.93,321,433,74.1,16,25,4,24,175,52,1.94,6,0.22,4,2,11,6,12,0,654,355,79,33,0,0,,,,,,,,,,,,,,,,,,,,,,41.09973821658552,46.53846153846154
2841,A,vlahovic,Juventus,26,24,2,126,dusan vlahovic,rs SRB,FW,Juventus,24.0,2000.0,29,21,1784,19.8,10,4,14,6,4,4,12.3,1.3,9.2,10.5,73,25,34.2,3.68,1.26,253,366,69.1,22,15,7,27,117,41,2.07,8,0.4,4,1,12,5,9,3,564,308,51,28,3,0,,,,,,,,,,,,,,,,,,,,,,41.84967050824179,46.15384615384615
5813,C,miretti,Juventus,4,5,-1,9,fabio miretti,it ITA,"MF,FW",Genoa,20.0,2003.0,25,22,1677,18.6,3,3,6,3,0,0,3.1,2.0,3.1,5.1,24,6,25.0,1.29,0.32,422,567,74.4,54,22,13,33,100,53,2.84,6,0.32,28,7,14,35,13,2,847,461,63,36,2,0,,,,,,,,,,,,,,,,,,,,,,45.25588264064538,46.15384615384615
4479,C,elmas,Napoli,11,11,0,25,elif elmas,mk MKD,"FW,MF",Torino,24.0,1999.0,13,12,1021,11.3,4,0,4,4,0,0,1.4,0.4,1.4,1.8,19,9,47.4,1.67,0.79,270,336,80.4,34,9,15,42,58,29,2.56,3,0.26,10,6,4,16,5,2,444,303,22,10,0,0,,,,,,,,,,,,,,,,,,,,,,45.11589106509384,45.0
4210,D,mina,Cagliari,7,7,0,21,mario lemina,ga GAB,"MF,DF",Wolves,30.0,1993.0,17,15,1364,15.2,1,3,4,1,0,0,1.4,1.1,1.4,2.5,18,5,27.8,1.19,0.33,493,613,80.4,48,10,13,8,21,26,1.71,5,0.33,51,27,7,78,50,3,809,382,21,11,4,0,,,,,,,,,,,,,,,,,,,,,,28.996597281418502,45.0
779,C,cristante,Roma,10,9,1,23,bryan cristante,it ITA,MF,Roma,29.0,1995.0,30,23,2045,22.7,4,2,6,4,0,0,2.1,1.4,2.1,3.5,30,7,23.3,1.32,0.31,1067,1296,82.3,145,18,17,25,41,51,2.24,5,0.22,48,19,19,67,36,1,1497,833,23,13,8,0,,,,,,,,,,,,,,,,,,,,,,42.6794886639264,44.61538461538462
7120,A,lang,Napoli,18,19,-1,47,anthony elanga,se SWE,"FW,MF",Nott'ham Forest,22.0,2002.0,38,31,2501,27.8,6,11,17,6,0,0,4.5,5.7,4.5,10.1,44,24,54.5,1.58,0.86,540,827,65.3,63,50,26,102,229,102,3.67,18,0.65,19,6,24,25,25,0,1115,600,79,43,1,0,,,,,,,,,,,,,,,,,,,,,,42.18884439325007,44.61538461538462
6020,C,ellertsson,Genoa,6,5,1,13,mikael ellertsson,is ISL,"DF,MF",Venezia,22.0,2002.0,36,29,2470,27.4,2,2,4,2,0,0,1.1,1.6,1.1,2.7,21,4,19.0,0.77,0.15,431,607,71.0,36,20,8,33,92,46,1.68,5,0.18,58,17,20,75,79,0,938,460,48,19,2,0,,,,,,,,,,,,,,,,,,,,,,35.75210162040873,43.84615384615385
5840,D,olivera,Napoli,10,10,0,21,mathias olivera,uy URU,DF,Napoli,26.0,1997.0,32,26,2370,26.3,0,2,2,0,0,0,1.1,1.7,1.1,2.8,16,2,12.5,0.61,0.08,1350,1580,85.4,126,25,11,46,62,42,1.59,5,0.19,63,28,32,91,74,1,1884,957,27,13,4,0,,,,,,,,,,,,,,,,,,,,,,37.51097973141581,43.84615384615385
6908,C,atta,Udinese,8,6,2,32,arthur atta,fr FRA,"MF,FW",Udinese,21.0,2003.0,27,12,1251,13.9,0,1,1,0,0,0,1.3,1.4,1.3,2.8,26,7,26.9,1.87,0.5,509,633,80.4,57,18,8,31,77,46,3.31,2,0.14,20,7,22,27,15,1,813,515,34,22,5,0,,,,,,,,,,,,,,,,,,,,,,37.94283253114751,43.46153846153846
5589,C,kone,Roma,14,14,0,41,jonathan ikone,fr FRA,FW,Como,26.0,1998.0,13,5,540,6.0,2,0,2,2,0,0,1.8,0.2,1.8,1.9,16,5,31.3,2.67,0.83,136,168,81.0,17,2,7,23,55,14,2.33,3,0.5,15,0,3,15,1,1,257,168,9,14,1,0,,,,,,,,,,,,,,,,,,,,,,41.56614389836363,43.46153846153846
6314,A,openda,Juventus,22,22,0,147,lois openda,be BEL,"FW,MF",RB Leipzig,24.0,2000.0,33,28,2453,27.3,9,5,14,9,0,1,9.0,3.4,8.2,11.6,77,31,40.3,2.83,1.14,377,591,63.8,47,28,20,58,229,66,2.42,10,0.37,9,5,36,14,12,0,904,521,82,27,5,1,,,,,,,,,,,,,,,,,,,,,,39.038992353448876,43.07692307692308
787,D,djimsiti,Atalanta,8,8,0,15,berat djimsiti,al ALB,DF,Atalanta,31.0,1993.0,34,32,2640,29.3,1,2,3,1,0,0,2.7,1.3,2.7,3.9,20,4,20.0,0.68,0.14,1483,1691,87.7,109,11,12,32,42,30,1.02,7,0.24,53,40,15,93,141,2,2023,1097,10,1,6,0,,,,,,,,,,,,,,,,,,,,,,34.78766530318366,43.07692307692308
5718,D,viti,Fiorentina,4,4,0,9,viti,es ESP,DF,Las Palmas,26.0,1997.0,29,23,1982,22.0,0,2,2,0,0,0,0.1,1.4,0.1,1.4,3,2,66.7,0.14,0.09,757,934,81.0,44,12,13,43,65,29,1.32,3,0.14,71,27,18,98,61,0,1186,491,28,6,5,0,,,,,,,,,,,,,,,,,,,,,,33.421782556068166,43.07692307692308
5885,D,dodo,Fiorentina,12,11,1,44,dodo,br BRA,DF,Fiorentina,25.0,1998.0,34,34,3025,33.6,0,4,4,0,0,0,1.4,4.2,1.4,5.6,25,5,20.0,0.74,0.15,1341,1728,77.6,128,36,40,143,193,75,2.17,11,0.32,44,34,45,78,58,2,2083,1278,73,26,8,0,,,,,,,,,,,,,,,,,,,,,,33.121981821557405,42.69230769230769
4349,C,nicolussi caviglia,Fiorentina,9,9,0,23,hans nicolussi caviglia,it ITA,MF,Venezia,24.0,2000.0,35,33,2861,31.8,4,2,6,4,0,0,2.4,2.1,2.4,4.5,53,20,37.7,1.67,0.63,1119,1411,79.3,140,29,15,20,22,66,2.08,4,0.13,47,28,28,75,55,2,1739,901,40,37,7,1,,,,,,,,,,,,,,,,,,,,,,39.878010193183385,41.92307692307693
2670,C,bailey,Roma,15,16,-1,51,leon bailey,jm JAM,"FW,MF",Aston Villa,26.0,1997.0,24,14,1139,12.7,1,2,3,1,0,0,1.7,1.5,1.7,3.3,28,6,21.4,2.21,0.47,277,390,71.0,35,16,20,58,121,38,3.01,4,0.32,7,3,24,10,12,0,545,348,35,25,3,0,,,,,,,,,,,,,,,,,,,,,,39.710569289092334,41.53846153846154
5995,A,de ketelaere,Atalanta,21,22,-1,142,charles de ketelaere,be BEL,"MF,FW",Atalanta,23.0,2001.0,36,25,2070,23.0,7,7,14,7,0,0,7.3,6.0,7.3,13.2,48,20,41.7,2.09,0.87,754,995,75.8,140,39,53,108,211,88,3.83,14,0.61,13,3,26,16,9,1,1238,832,52,50,1,0,,,,,,,,,,,,,,,,,,,,,,37.74719368046587,41.53846153846154
6226,A,castellanos,Lazio,22,21,1,198,valentin castellanos,ar ARG,FW,Lazio,25.0,1998.0,29,28,2384,26.5,10,3,13,8,2,3,13.4,3.6,11.3,14.9,105,36,34.3,3.96,1.36,366,541,67.7,66,26,14,27,149,73,2.76,14,0.53,13,6,20,19,25,0,835,423,55,29,9,1,,,,,,,,,,,,,,,,,,,,,,35.71918738009634,41.53846153846154
5559,C,da cunha,Como,12,12,0,33,lucas da cunha,fr FRA,MF,Como,23.0,2001.0,36,30,2613,29.0,3,2,5,3,0,0,2.0,3.8,2.0,5.8,37,14,37.8,1.27,0.48,1439,1702,84.5,154,55,29,63,85,110,3.79,7,0.24,45,17,30,62,30,1,1929,1200,20,16,4,0,,,,,,,,,,,,,,,,,,,,,,37.22695404283693,41.15384615384615
4502,D,gallo,Lecce,6,5,1,15,antonino gallo,it ITA,DF,Lecce,24.0,2000.0,31,31,2609,29.0,0,2,2,0,0,0,0.3,2.7,0.3,3.0,9,3,33.3,0.31,0.1,822,1241,66.2,107,44,28,57,110,72,2.48,3,0.1,65,20,32,85,133,0,1587,662,37,14,3,1,,,,,,,,,,,,,,,,,,,,,,25.21719073257434,41.15384615384615
2117,C,kastanos,Verona,4,4,0,10,grigoris kastanos,cy CYP,"MF,FW",Hellas Verona,26.0,1998.0,27,8,872,9.7,1,1,2,1,0,0,1.0,1.7,1.0,2.7,22,5,22.7,2.27,0.52,224,323,69.3,34,12,7,12,27,24,2.47,2,0.21,23,7,8,30,8,0,438,239,8,10,4,0,,,,,,,,,,,,,,,,,,,,,,32.08843974023952,41.15384615384615
2296,D,mancini,Roma,11,11,0,30,gianluca mancini,it ITA,DF,Roma,28.0,1996.0,37,36,3143,34.9,2,0,2,2,0,0,1.7,0.9,1.7,2.6,22,5,22.7,0.63,0.14,1689,1965,86.0,139,14,17,45,23,41,1.17,2,0.06,42,35,19,77,103,0,2240,1341,10,8,8,0,,,,,,,,,,,,,,,,,,,,,,32.50586084754211,40.76923076923077
6640,C,felici,Cagliari,6,6,0,8,mattia felici,it ITA,"MF,FW",Cagliari,23.0,2001.0,20,9,925,10.3,0,3,3,0,0,0,0.6,1.0,0.6,1.6,10,6,60.0,0.97,0.58,188,277,67.9,19,10,3,39,75,31,3.02,4,0.39,17,7,14,24,7,1,422,259,26,10,1,0,,,,,,,,,,,,,,,,,,,,,,33.822688317366136,40.76923076923077
4186,C,guendouzi,Lazio,12,11,1,23,matteo guendouzi,fr FRA,MF,Lazio,25.0,1999.0,37,37,3270,36.3,1,3,4,1,0,0,1.4,3.2,1.4,4.6,27,8,29.6,0.74,0.22,1961,2183,89.8,316,43,33,89,64,118,3.25,7,0.19,37,32,23,69,50,2,2437,1549,28,18,7,0,,,,,,,,,,,,,,,,,,,,,,38.877207674632636,40.38461538461539
5850,C,lovric,Udinese,9,9,0,25,sandi lovric,si SVN,MF,Udinese,26.0,1998.0,36,31,2308,25.6,2,3,5,2,0,0,2.6,3.4,2.6,6.0,49,12,24.5,1.91,0.47,749,952,78.7,120,32,21,60,71,81,3.16,10,0.39,46,22,17,68,27,1,1258,670,53,28,5,0,,,,,,,,,,,,,,,,,,,,,,34.89925098268596,40.0
4870,C,adopo,Cagliari,6,5,1,14,michel ndary adopo,fr FRA,MF,Cagliari,24.0,2000.0,35,27,2409,26.8,1,1,2,1,0,0,1.1,2.3,1.1,3.4,20,4,20.0,0.75,0.15,813,979,83.0,106,19,14,20,61,50,1.87,5,0.19,55,27,14,82,25,0,1222,656,39,26,5,1,,,,,,,,,,,,,,,,,,,,,,33.18037402954147,40.0
2077,C,pasalic,Atalanta,11,9,2,28,mario pasalic,hr CRO,MF,Atalanta,29.0,1995.0,34,23,1967,21.9,3,4,7,3,0,1,6.6,3.3,5.8,9.1,45,11,24.4,2.06,0.5,1198,1373,87.3,149,32,24,44,68,71,3.25,9,0.41,26,12,12,38,28,1,1580,1048,24,22,1,0,,,,,,,,,,,,,,,,,,,,,,39.44595776197141,40.0
6572,A,castro,Bologna,20,19,1,128,santiago castro,ar ARG,FW,Bologna,19.0,2004.0,36,27,2294,25.5,8,4,12,8,0,1,7.7,2.9,6.9,9.8,62,20,32.3,2.43,0.78,354,461,76.8,39,28,8,17,136,69,2.71,11,0.43,18,3,10,21,20,0,722,428,70,64,7,0,,,,,,,,,,,,,,,,,,,,,,32.85262904677965,39.23076923076923
6202,D,beukema,Napoli,9,10,-1,18,sam beukema,nl NED,DF,Bologna,25.0,1998.0,35,33,3012,33.5,0,1,1,0,0,0,1.5,0.9,1.5,2.4,15,4,26.7,0.45,0.12,1826,2114,86.4,153,10,11,27,9,36,1.08,6,0.18,54,30,12,84,111,0,2419,1519,12,8,1,0,,,,,,,,,,,,,,,,,,,,,,33.53611732741359,39.23076923076923
6680,C,karlstrom,Udinese,7,6,1,14,jesper karlstrom,se SWE,MF,Udinese,29.0,1995.0,37,36,3186,35.4,0,3,3,0,0,0,0.7,1.1,0.7,1.8,13,2,15.4,0.37,0.06,1331,1600,83.2,135,21,21,23,46,59,1.67,3,0.08,61,35,20,96,82,5,1882,1002,34,18,9,0,,,,,,,,,,,,,,,,,,,,,,34.222899527472286,39.23076923076923
5688,C,harroui,Verona,7,7,0,14,abdou harroui,nl NED,"MF,FW",Hellas Verona,26.0,1998.0,10,5,463,5.1,1,2,3,1,0,0,2.2,0.4,2.2,2.6,15,4,26.7,2.92,0.78,160,202,79.2,21,4,3,23,34,15,2.92,3,0.58,9,2,6,11,5,0,283,175,12,10,1,0,,,,,,,,,,,,,,,,,,,,,,30.2800779760562,38.84615384615385
309,A,dybala,Roma,26,26,0,218,paulo dybala,ar ARG,"FW,MF",Roma,30.0,1993.0,24,16,1417,15.7,6,3,9,3,3,3,6.4,5.0,4.0,9.0,47,15,31.9,2.99,0.95,596,729,81.8,79,40,26,41,122,84,5.34,8,0.51,17,2,16,19,2,0,909,595,40,28,2,0,,,,,,,,,,,,,,,,,,,,,,34.25969826367193,38.84615384615385
5800,C,gudmundsson,Fiorentina,24,24,0,156,gabriel gudmundsson,se SWE,DF,Lille,25.0,1999.0,30,20,1785,19.8,2,0,2,2,0,0,0.7,1.4,0.7,2.1,18,5,27.8,0.91,0.25,866,1055,82.1,91,16,18,71,115,30,1.51,0,0.0,36,17,25,53,41,3,1267,728,20,19,3,0,,,,,,,,,,,,,,,,,,,,,,36.92446244233146,38.84615384615385
5022,D,pavlovic,Milan,9,7,2,21,aleksandar pavlovic,de GER,MF,Bayern Munich,20.0,2004.0,21,18,1451,16.1,1,0,1,1,0,0,0.6,0.2,0.6,0.8,9,4,44.4,0.56,0.25,1437,1541,93.3,128,7,13,15,33,30,1.86,3,0.19,38,5,9,43,14,0,1648,1035,13,2,2,0,,,,,,,,,,,,,,,,,,,,,,30.98038104991519,38.46153846153847
4385,D,lazaro,Torino,6,7,-1,19,valentino lazaro,at AUT,"DF,FW",Torino,28.0,1996.0,33,26,2307,25.6,0,6,6,0,0,0,1.0,3.3,1.0,4.4,16,2,12.5,0.62,0.08,880,1172,75.1,76,33,23,35,131,52,2.03,8,0.31,26,11,27,37,38,1,1368,726,33,12,6,0,,,,,,,,,,,,,,,,,,,,,,27.863139644216776,38.46153846153847
5295,C,musah,Atalanta,6,6,0,9,yunus musah,us USA,"MF,FW",Milan,21.0,2002.0,29,19,1571,17.5,0,2,2,0,0,0,1.9,1.8,1.9,3.8,22,5,22.7,1.26,0.29,631,724,87.2,84,23,17,51,74,45,2.58,4,0.23,27,7,11,34,9,3,888,581,46,13,5,0,,,,,,,,,,,,,,,,,,,,,,37.91318725632483,38.46153846153847
4871,A,thuram,Inter,31,29,2,337,khephren thuram,fr FRA,MF,Juventus,23.0,2001.0,35,26,2326,25.8,4,5,9,4,0,0,3.5,3.6,3.5,7.1,36,10,27.8,1.39,0.39,1228,1389,88.4,123,25,19,74,52,56,2.17,10,0.39,44,14,17,58,39,2,1661,1067,28,23,5,0,,,,,,,,,,,,,,,,,,,,,,36.740036226459296,38.46153846153847
6252,C,folorunsho,Cagliari,9,9,0,27,michael folorunsho,it ITA,"FW,MF",Fiorentina,26.0,1998.0,14,6,650,7.2,0,0,0,0,0,0,1.1,0.6,1.1,1.7,9,3,33.3,1.25,0.42,178,252,70.6,21,3,6,13,33,14,1.94,1,0.14,19,4,11,23,10,0,342,190,12,9,5,0,,,,,,,,,,,,,,,,,,,,,,31.574588309979777,38.07692307692307
4409,D,rrahmani,Napoli,11,11,0,32,amir rrahmani,xk KVX,DF,Napoli,30.0,1994.0,38,38,3406,37.8,1,3,4,1,0,0,2.9,1.1,2.9,4.0,28,3,10.7,0.74,0.08,2531,2781,91.0,188,11,9,30,2,42,1.11,4,0.11,39,27,11,66,179,2,3152,1859,9,6,2,0,,,,,,,,,,,,,,,,,,,,,,32.54240172641305,38.07692307692307
2724,D,buongiorno,Napoli,13,13,0,42,alessandro buongiorno,it ITA,DF,Napoli,25.0,1999.0,22,22,1924,21.4,1,0,1,1,0,0,0.8,0.6,0.8,1.4,8,4,50.0,0.37,0.19,1161,1279,90.8,82,5,3,27,8,19,0.89,2,0.09,39,35,8,74,73,2,1489,902,13,8,2,0,,,,,,,,,,,,,,,,,,,,,,32.54240172641305,38.07692307692307
4970,C,messias,Genoa,7,8,-1,12,junior messias,br BRA,"MF,FW",Genoa,33.0,1991.0,17,8,847,9.4,1,1,2,1,0,1,2.4,0.7,1.4,2.1,17,5,29.4,1.81,0.53,149,234,63.7,32,8,8,32,49,23,2.44,3,0.32,13,6,8,19,20,0,397,226,34,5,1,0,,,,,,,,,,,,,,,,,,,,,,31.021209846623137,38.07692307692307
4427,C,malinovskyi,Genoa,8,8,0,19,ruslan malinovskyi,ua UKR,"MF,FW",Genoa,31.0,1993.0,9,4,383,4.3,0,2,2,0,0,0,0.2,1.5,0.2,1.7,9,3,33.3,2.11,0.7,164,201,81.6,32,8,9,3,10,17,3.98,2,0.47,12,1,4,13,4,0,242,151,7,5,2,0,,,,,,,,,,,,,,,,,,,,,,30.705817061704092,37.69230769230769
2529,C,mkhitaryan,Inter,9,9,0,35,henrikh mkhitaryan,am ARM,MF,Inter,35.0,1989.0,31,29,2328,25.9,1,4,5,1,0,0,1.5,2.7,1.5,4.2,23,2,8.7,0.89,0.08,1326,1518,87.4,199,29,53,72,93,101,3.8,12,0.45,43,16,26,59,41,0,1747,1036,27,15,4,0,,,,,,,,,,,,,,,,,,,,,,38.76356745447904,37.69230769230769
2499,A,vardy,Cremonese,15,15,0,55,jamie vardy,eng ENG,FW,Leicester City,37.0,1987.0,35,35,2823,31.4,9,4,13,8,1,2,11.2,3.0,9.6,12.6,56,23,41.1,1.79,0.73,258,389,66.3,22,19,10,29,120,47,1.5,10,0.32,19,5,15,24,24,0,586,285,34,14,5,0,,,,,,,,,,,,,,,,,,,,,,26.903336440930037,37.69230769230769
1933,C,mandragora,Fiorentina,15,14,1,30,rolando mandragora,it ITA,MF,Fiorentina,27.0,1997.0,28,22,1856,20.6,4,2,6,3,1,1,2.7,4.8,1.9,6.6,37,14,37.8,1.79,0.68,724,931,77.8,92,31,16,11,34,56,2.61,5,0.23,23,15,17,38,54,1,1119,580,11,4,7,0,,,,,,,,,,,,,,,,,,,,,,35.816882035761985,37.69230769230769
5555,D,kamara,Udinese,7,7,0,19,boubacar kamara,fr FRA,MF,Aston Villa,24.0,1999.0,26,20,1726,19.2,1,0,1,1,0,0,0.8,0.9,0.8,1.7,10,3,30.0,0.52,0.16,825,931,88.6,85,11,10,19,7,27,1.41,2,0.1,50,19,8,69,51,3,1113,591,12,17,2,0,,,,,,,,,,,,,,,,,,,,,,25.617668117987524,37.69230769230769
5823,C,baldanzi,Roma,7,8,-1,16,tommaso baldanzi,it ITA,"MF,FW",Roma,21.0,2003.0,31,5,832,9.2,1,1,2,1,0,0,1.4,1.0,1.4,2.4,20,4,20.0,2.16,0.43,305,363,84.0,23,10,6,39,57,36,3.89,4,0.43,12,6,14,18,8,0,472,292,16,9,2,0,,,,,,,,,,,,,,,,,,,,,,35.62830514869551,37.30769230769231
5701,D,obert,Cagliari,4,4,0,10,robert andrich,de GER,"MF,DF",Leverkusen,29.0,1994.0,23,19,1598,17.8,2,2,4,2,0,0,1.3,0.3,1.3,1.6,21,5,23.8,1.18,0.28,865,978,88.4,65,9,8,8,17,33,1.86,4,0.23,24,29,6,53,23,0,1114,526,7,1,7,0,,,,,,,,,,,,,,,,,,,,,,24.03991398544953,37.30769230769231
4665,D,maripan,Torino,7,7,0,13,guillermo maripan,cl CHI,DF,Torino,30.0,1994.0,28,27,2340,26.0,1,1,2,1,0,0,0.9,1.0,0.9,2.0,12,5,41.7,0.46,0.19,1151,1333,86.3,96,5,5,14,9,19,0.73,2,0.08,40,41,9,81,138,1,1636,962,19,5,4,1,,,,,,,,,,,,,,,,,,,,,,26.744804091646817,36.92307692307693
4896,C,maldini,Atalanta,8,9,-1,24,daniel maldini,it ITA,"MF,FW",Monza,22.0,2001.0,20,16,1306,14.5,3,0,3,3,0,0,4.8,0.9,4.8,5.7,39,13,33.3,2.69,0.9,261,382,68.3,34,12,8,41,66,40,2.75,5,0.34,14,4,14,18,12,2,584,388,36,31,5,0,,,,,,,,,,,,,,,,,,,,,,36.38041675067825,36.92307692307693
6672,D,idzes,Sassuolo,7,7,0,17,jay idzes,id IDN,DF,Venezia,24.0,2000.0,35,35,3127,34.7,1,0,1,1,0,0,1.8,0.7,1.8,2.5,15,3,20.0,0.43,0.09,1457,1694,86.0,84,8,4,15,15,24,0.69,0,0.0,45,32,12,77,156,0,2078,1051,31,7,5,0,,,,,,,,,,,,,,,,,,,,,,23.766169318105447,36.53846153846153
6434,A,yildiz,Juventus,25,24,1,220,kenan yildiz,tr TUR,"FW,MF",Juventus,19.0,2005.0,35,28,2402,26.7,7,4,11,7,0,0,4.3,5.0,4.3,9.3,61,22,36.1,2.29,0.82,896,1124,79.7,121,57,52,115,223,130,4.87,10,0.37,54,5,24,59,13,3,1485,964,86,41,2,1,,,,,,,,,,,,,,,,,,,,,,33.06630127451392,36.53846153846153
4359,A,piccoli,Fiorentina,17,17,0,80,roberto piccoli,it ITA,FW,Cagliari,23.0,2001.0,37,37,3127,34.7,10,1,11,9,1,1,12.7,0.9,12.0,12.9,97,28,28.9,2.79,0.81,343,517,66.3,37,13,7,30,165,57,1.64,8,0.23,13,3,17,16,31,0,919,511,114,46,6,0,,,,,,,,,,,,,,,,,,,,,,31.571760197342375,36.53846153846153
6106,C,carboni,Genoa,11,11,0,29,andrea carboni,it ITA,DF,Monza,23.0,2001.0,26,25,2191,24.3,0,1,1,0,0,0,0.3,0.3,0.3,0.6,8,1,12.5,0.33,0.04,989,1157,85.5,51,4,3,9,32,11,0.45,2,0.08,60,27,16,87,106,4,1412,822,15,5,5,0,,,,,,,,,,,,,,,,,,,,,,29.75963870694698,36.53846153846153
6684,C,ekkelenkamp,Udinese,10,10,0,21,jurgen ekkelenkamp,nl NED,MF,Udinese,24.0,2000.0,34,20,1892,21.0,3,2,5,3,0,0,2.8,1.3,2.8,4.1,27,9,33.3,1.28,0.43,550,690,79.7,72,15,11,34,86,38,1.81,6,0.29,36,12,17,48,26,0,868,457,23,7,2,0,,,,,,,,,,,,,,,,,,,,,,31.85566943422442,36.53846153846153
2839,C,sottil,Lecce,10,11,-1,22,riccardo sottil,it ITA,"FW,MF",Fiorentina,25.0,1999.0,18,8,833,9.3,1,1,2,1,0,0,0.9,0.9,0.9,1.7,22,6,27.3,2.38,0.65,196,278,70.5,18,12,12,71,100,35,3.78,4,0.43,5,4,8,9,3,0,356,272,21,8,1,0,,,,,,,,,,,,,,,,,,,,,,28.87577032797456,36.53846153846153
4378,D,ranieri,Fiorentina,8,7,1,16,luca ranieri,it ITA,DF,Fiorentina,25.0,1999.0,35,34,2981,33.1,0,3,3,0,0,0,1.1,1.7,1.1,2.7,10,4,40.0,0.3,0.12,1538,1800,85.4,80,16,11,25,11,28,0.82,6,0.18,42,27,14,69,154,1,2124,1234,10,3,7,0,,,,,,,,,,,,,,,,,,,,,,28.325170069385248,36.53846153846153
6215,A,lucca,Napoli,14,15,-1,72,lorenzo lucca,it ITA,FW,Udinese,23.0,2000.0,33,27,2353,26.1,12,1,13,11,1,1,7.6,1.6,6.8,8.4,64,25,39.1,2.45,0.96,240,375,64.0,18,14,1,15,98,33,1.26,4,0.15,10,7,10,17,27,0,641,350,73,29,10,0,,,,,,,,,,,,,,,,,,,,,,34.48661271293192,36.53846153846153
